group id,image id,fish index,species,length,width,area,gripping points,center point,orientations,avg hsv
9,35,8,haddock,338.6642278,61.6116872,15341.0,"[[618, 217, 0.0], [568, 253, 0.0]]","[597, 232, 0.0]","(49.635463426902646, 45.90938044919914)",[87.90505776 30.49092321 56.27443937]
9,35,9,haddock,254.8438184,81.39410298,12456.0,"[[923, 220, 10.849646643783064], [996, 184, 10.849646643783064]]","[959, 202, 10.849646643783064]","(-126.4391104288354, -129.47245984834385)",[ 49.39576026  39.86491644 132.05436352]
9,35,10,haddock,368.053798,88.68483523,20190.5,"[[793, 171, 11.035154474520994], [716, 215, 11.035154474520994]]","[749, 196, 11.035154474520994]","(63.31989721146809, 59.66782490370006)",[ 45.33858137  37.15429234 119.90536957]
9,35,11,haddock,325.6997821,79.62411695,14434.0,"[[299, 77, 0.0], [315, -1, 0.0]]","[308, 33, 0.0]","(-172.20792192178155, 15.592810939266347)",[ 60.42167949  23.39063232 135.23486116]
9,36,1,haddock,273.1159667,63.90618123,11918.5,"[[408, 641, 0.0], [348, 663, 0.0]]","[377, 652, 0.0]","(70.78732818281436, -111.56201347203148)",[ 78.80451267  32.17375624 111.34954688]
9,36,2,haddock,345.7771224,80.39900497,16769.0,"[[908, 617, 11.162012719123457], [828, 625, 11.162012719123457]]","[865, 621, 11.162012719123457]","(84.06482876904819, -95.63068275763527)",[ 37.40347892  36.52158568 128.77065608]
9,36,3,haddock,336.1547316,57.97413216,12745.0,"[[764, 608, 10.90276192596088], [708, 593, 10.90276192596088]]","[734, 600, 10.90276192596088]","(104.10988838818356, 110.91513662903316)",[ 38.82405123  48.14549336 117.78259013]
9,36,4,hake,241.0098628,61.13100686,9229.5,"[[57, 569, 0.0], [118, 573, 0.0]]","[90, 571, 0.0]","(-80.61085243866876, 85.91438322002512)",[ 55.88207636  37.73913861 120.90107203]
9,36,5,haddock,365.2967678,43.10452412,11459.0,"[[558, 627, 11.139548918049218], [601, 630, 11.139548918049218]]","[570, 628, 11.139548918049218]","(-91.42497427251544, 99.46232220802563)",[ 85.36819251  18.17532115 109.10195404]
9,36,6,haddock,390.4581676,62.17716623,16727.0,"[[230, 417, 0.0], [259, 362, 0.0]]","[243, 392, 0.0]","(-146.157347536436, -150.08305982232991)",[ 59.2687545   31.54838013 130.84218862]
9,36,7,haddock,354.3281383,79.81227976,17121.0,"[[559, 277, 0.0], [608, 340, 0.0]]","[586, 312, 0.0]","(-32.86095348616655, -38.22648709097156)",[ 43.84195864  26.34345869 135.12005786]
9,36,8,cod,286.8351624,56.85068161,10333.5,"[[274, 217, 11.10791300700315], [310, 173, 11.10791300700315]]","[290, 197, 11.10791300700315]","(-143.56914187983764, -136.81419190902994)",[ 37.64353173  43.44722086 121.15991146]
9,36,9,haddock,376.9520536,97.59098319,20374.5,"[[895, 236, 0.0], [965, 168, 0.0]]","[929, 203, 0.0]","(-131.13926737511676, -136.63657704161673)",[ 48.21355343  53.76854909 101.93145091]
9,36,10,whiting,370.9676658,75.89466384,21008.0,"[[587, 112, 9.54475727251819], [611, 40, 9.54475727251819]]","[601, 70, 9.54475727251819]","(-161.6489395205216, -159.47753964146634)",[ 62.84300732  38.55205138 115.89471101]
9,36,11,whiting,393.7092818,81.05553652,18109.5,"[[343, 128, 11.219292182539517], [394, 65, 11.219292182539517]]","[358, 109, 11.219292182539517]","(-149.41010947985578, -145.05730891496384)",[ 61.40206101  40.46459192 123.95280297]
9,37,1,haddock,344.8776541,66.70832032,12915.5,"[[356, 706, 0.0], [295, 733, 0.0]]","[327, 719, 0.0]","(64.56070353252439, 59.432062936135914)",[ 53.93653107  39.31257453 121.32913741]
9,37,2,cod,302.9358019,44.40720662,9471.5,"[[114, 705, 0.0], [70, 711, 0.0]]","[89, 708, 0.0]","(82.45057823173673, 78.90627698844216)",[ 28.93634291  51.35458276 103.69110807]
9,37,3,haddock,329.0958268,60.41522987,13886.0,"[[1012, 663, 10.875319175131418], [953, 676, 10.875319175131418]]","[985, 669, 10.875319175131418]","(75.51023740611555, 72.74734783317875)",[ 68.48893542  36.25858849 107.53449544]
9,37,4,haddock,348.7806743,73.4982993,17046.0,"[[463, 693, 10.894379483235232], [504, 632, 10.894379483235232]]","[486, 659, 10.894379483235232]","(-144.53012783259996, -135.6250200740175)",[ 39.46568974  38.54067711 135.73542193]
9,37,5,whiting,250.7719955,73.33484847,10588.0,"[[800, 641, 11.169540943514262], [873, 648, 11.169540943514262]]","[840, 645, 11.169540943514262]","(-77.38637254598126, 86.14936117608924)",[ 42.5918887   38.2561153  123.09457125]
9,37,6,haddock,345.6727553,72.6704892,14674.0,"[[678, 602, 9.617293885218736], [618, 643, 9.617293885218736]]","[647, 623, 9.617293885218736]","(60.21946483117381, 54.46232220802562)",[ 78.11407448  25.21426104 138.32052788]
9,37,7,haddock,236.0948279,51.6139516,9279.5,"[[979, 458, 11.19970672837321], [1021, 428, 11.19970672837321]]","[996, 446, 11.19970672837321]","(-131.7713521303644, -134.10946374663942)",[ 53.55062907  27.17705017 125.15006821]
9,37,8,haddock,382.5236112,70.66116331,22391.0,"[[701, 338, 0.0], [638, 370, 0.0]]","[671, 353, 0.0]","(67.90576965841719, 63.05213193924018)",[ 34.99868525  29.09259607 122.71864318]
9,37,9,whiting,409.5844445,67.41661516,17826.0,"[[415, 345, 10.975682821653203], [352, 369, 10.975682821653203]]","[394, 353, 10.975682821653203]","(65.22485943116808, 60.41606148063619)",[ 63.90945426  49.72727721 124.88631205]
9,37,10,haddock,280.7431642,54.74486277,12726.5,"[[1064, 131, 11.092921773717674], [1010, 140, 11.092921773717674]]","[1024, 138, 11.092921773717674]","(84.61068824002659, -104.83993916191291)",[73.30267536 32.72873686 62.11340343]
9,37,11,haddock,327.4911046,81.15417426,17643.5,"[[587, 119, 9.541258357423839], [618, 44, 9.541258357423839]]","[603, 79, 9.541258357423839]","(-160.68062397558558, 26.56505117707799)",[ 59.5401564   40.98765554 114.57812423]
9,38,1,whiting,298.1235164,54.91812087,11931.5,"[[867, 931, 10.917554035588678], [877, 877, 10.917554035588678]]","[872, 904, 10.917554035588678]","(-169.72899627952094, 11.003540851749504)",[ 96.01366281  23.59122704 135.97058247]
9,38,2,hake,285.9981628,22.47220505,8709.0,"[[508, 876, 11.337535008071406], [496, 895, 11.337535008071406]]","[497, 894, 11.337535008071406]","(22.815986654730025, 25.734735690819978)",[94.92323376 19.10211861 98.86774222]
9,38,3,haddock,360.4642723,58.30951895,15044.0,"[[125, 787, 0.0], [175, 757, 0.0]]","[145, 775, 0.0]","(-125.74427225544778, -130.14888390469847)",[ 49.12655015  34.98638749 120.34515776]
9,38,4,haddock,298.0532807,76.40026178,11985.0,"[[547, 688, 11.203878200495163], [621, 707, 11.203878200495163]]","[586, 698, 11.203878200495163]","(-71.08559977828142, -69.48914071703685)",[ 37.88933737  17.45845947 150.18163471]
9,38,5,haddock,278.0601368,63.12685641,12102.0,"[[374, 595, 11.31921333092918], [422, 636, 11.31921333092918]]","[402, 619, 11.31921333092918]","(-46.39718102729638, -44.43829466743345)",[ 44.40550697  45.12994146 108.2189781 ]
9,38,6,haddock,327.9093855,68.0,14537.0,"[[919, 574, 11.035819546360111], [859, 606, 11.035819546360111]]","[885, 592, 11.035819546360111]","(68.81165425097275, 62.7609119249375)",[ 40.02031011  43.85018563 121.77762612]
9,38,7,haddock,363.9446852,74.43117626,14615.5,"[[292, 495, 0.0], [228, 457, 0.0]]","[258, 475, 0.0]","(120.63311679218201, 124.0018782137326)",[ 28.49601725  35.82817273 129.6919207 ]
9,38,8,haddock,238.0838592,25.01999201,7398.5,"[[893, 369, 11.144114690984882], [918, 368, 11.144114690984882]]","[910, 368, 11.144114690984882]","(-97.23692202596801, 92.06381972845696)",[ 55.34768774  35.25053034 118.04910904]
9,38,9,haddock,377.6454862,81.85963596,18821.0,"[[428, 283, 11.126208967075842], [502, 248, 11.126208967075842]]","[468, 264, 11.126208967075842]","(-112.39461465223589, -117.57456395969437)",[ 45.98924933  45.77170086 118.84794141]
9,38,10,haddock,413.7828884,87.32124598,21056.0,"[[92, 272, 0.0], [168, 229, 0.0]]","[128, 252, 0.0]","(-119.47588900324575, -124.46907214732515)",[ 45.00852137  44.23603322 120.55954089]
9,38,11,cod,200.2981302,61.58733636,8083.5,"[[223, 122, 0.0], [275, 89, 0.0]]","[247, 107, 0.0]","(-125.21759296819272, -136.97493401088198)",[ 56.32995358  50.45292776 114.37014415]
9,38,12,whiting,384.6655181,0.0,20206.0,"[[967, 182, 10.871458251806866], [967, 182, 10.871458251806866]]","[968, 181, 10.871458251806866]","(-129.37946617140804, -136.09469059185304)",[ 45.11483846  51.79614981 103.44972839]
9,39,1,haddock,290.0476989,34.71310992,10140.5,"[[925, 889, 11.219746880543372], [918, 855, 11.219746880543372]]","[919, 859, 11.219746880543372]","(162.82409638425327, 159.48668093171602)",[ 80.72812228  39.56121414 104.19610258]
9,39,2,haddock,372.4695638,68.00735254,16127.0,"[[595, 766, 11.272998494769201], [531, 743, 11.272998494769201]]","[564, 755, 11.272998494769201]","(112.8851212914164, 118.8607573488068)",[ 58.01835858  32.94898296 124.88649771]
9,39,3,haddock,312.2979721,45.89117562,10487.5,"[[360, 661, 10.62966835978865], [315, 652, 10.62966835978865]]","[339, 657, 10.62966835978865]","(99.00850374202516, -76.15379158817348)",[ 64.05978552  47.88462913 123.65495979]
9,39,4,whiting,271.0535146,50.47771786,8696.5,"[[961, 622, 11.1764388116219], [919, 594, 11.1764388116219]]","[943, 610, 11.1764388116219]","(116.08891992543616, 117.84162606995783)",[ 65.03833153  32.1381828  125.42529746]
9,39,5,cod,288.2805831,49.16299421,9485.5,"[[779, 618, 11.079416110389465], [730, 614, 11.079416110389465]]","[754, 616, 11.079416110389465]","(97.12501634890181, 104.420773127511)",[ 51.52433372  32.38197318 112.80499917]
9,39,6,haddock,292.4590245,79.30952024,15805.0,"[[92, 606, 0.0], [171, 599, 0.0]]","[126, 603, 0.0]","(-100.40771131249006, 90.0)",[ 38.12961247  48.15942661 116.25230283]
9,39,7,haddock,314.1287702,82.37718131,14043.5,"[[780, 433, 11.09709515146996], [795, 352, 11.09709515146996]]","[787, 397, 11.09709515146996]","(-170.96051719664487, -162.89727103094762)",[ 65.79625158  34.85880189 112.7445096 ]
9,39,8,haddock,352.1435138,58.21511831,14037.5,"[[170, 262, 0.0], [228, 267, 0.0]]","[193, 264, 0.0]","(-86.88915934650925, 98.56451864257558)",[ 33.75266512  35.19403252 127.17158001]
9,39,9,whiting,336.2529339,77.46612163,13699.5,"[[600, 221, 9.593011817880235], [649, 161, 9.593011817880235]]","[629, 185, 9.593011817880235]","(-141.08233669328206, -139.21909534924845)",[ 78.79911905  28.58973882 136.94708108]
9,39,10,haddock,259.8239559,61.32699243,11649.5,"[[803, 211, 0.0], [859, 186, 0.0]]","[828, 200, 0.0]","(-118.14160123226173, -121.37300514010846)",[ 64.14812684  33.24009492 132.36801611]
9,39,11,haddock,409.7387738,101.4938422,26902.0,"[[1064, 186, 10.790289541003958], [963, 176, 10.790289541003958]]","[1004, 180, 10.790289541003958]","(98.46128814257136, -88.2642954110716)",[ 80.40645612  23.5972522  121.15298337]
9,4,1,whiting,296.0669283,79.0253124,13503.0,"[[936, 869, 11.143909321833391], [938, 790, 11.143909321833391]]","[937, 831, 11.143909321833391]","(171.04520587114877, 14.359336544244634)",[ 58.12734298  59.4427591  117.4294942 ]
9,4,2,whiting,350.8657936,80.39900497,17868.0,"[[428, 781, 0.0], [420, 861, 0.0]]","[423, 827, 0.0]","(6.309956508867874, -174.73230287195577)",[ 70.10806287  41.60922533 134.44550358]
9,4,3,horse_mackerel,333.0250582,63.3245608,11704.5,"[[844, 697, 11.138323813902957], [867, 756, 11.138323813902957]]","[855, 725, 11.138323813902957]","(-20.12584608587236, -26.406775945663863)",[43.36869875 40.48166042 73.09268324]
9,4,4,hake,363.1080905,100.623059,22032.5,"[[551, 618, 11.104344062697145], [569, 717, 11.104344062697145]]","[560, 669, 11.104344062697145]","(-3.0714621170703906, 160.76135548309156)",[ 66.56634485  17.446275   118.49194372]
9,4,5,hake,511.4157811,78.74642849,28802.0,"[[192, 708, 8.80601600389521], [252, 759, 8.80601600389521]]","[224, 735, 8.80601600389521]","(-43.898293884793624, -42.65425546753452)",[ 81.91735744  20.64853452 113.53045137]
9,4,6,saithe,540.2660912,104.7377678,31204.5,"[[22, 625, 0.0], [125, 644, 0.0]]","[75, 635, 0.0]","(-78.34375742789616, -77.60033357369024)",[63.05165686 21.83451142 81.67747682]
9,4,7,cod,347.2536438,58.24087911,12327.5,"[[965, 485, 11.157757880921759], [1021, 501, 11.157757880921759]]","[994, 493, 11.157757880921759]","(-74.41369550852684, -70.27772223555296)",[27.07755865 53.95247573 90.95856703]
9,4,8,haddock,289.3958662,66.48308055,12015.0,"[[448, 398, 10.79630463148919], [514, 390, 10.79630463148919]]","[480, 394, 10.79630463148919]","(-99.96380418990718, 87.5283352383666)",[ 63.79602533  34.21678678 120.42512921]
9,4,9,haddock,333.3674643,89.35882721,16514.5,"[[806, 248, 11.022166205096148], [759, 324, 11.022166205096148]]","[782, 287, 11.022166205096148]","(34.77099171264047, 24.057349450011735)",[ 35.20001008  49.85358475 117.30614097]
9,4,10,cod,331.6545586,76.36753237,15886.0,"[[582, 320, 9.456114789316903], [636, 266, 9.456114789316903]]","[609, 293, 9.456114789316903]","(-135.4182099414971, -138.14495746469802)",[ 35.28023407  48.92224751 108.7252384 ]
9,4,11,haddock,448.151637,84.64632302,23928.5,"[[241, 283, 11.091592744075097], [323, 304, 11.091592744075097]]","[292, 296, 11.091592744075097]","(-70.42214484401136, -66.30265577748288)",[ 62.56090792  45.49555167 104.37959091]
9,4,12,horse_mackerel,286.2917493,83.73768566,13848.5,"[[241, 147, 0.0], [177, 93, 0.0]]","[204, 116, 0.0]","(127.42384510431091, 129.65291839970067)",[38.23239437 40.47860028 90.7696255 ]
9,40,1,whiting,342.2304316,76.02631123,13342.5,"[[505, 922, 11.376150634494493], [503, 846, 11.376150634494493]]","[504, 890, 11.376150634494493]","(177.10548730764248, -0.3493601795027854)",[ 77.7009206   24.75673188 137.5052359 ]
9,40,2,haddock,326.9723795,78.77182237,17252.5,"[[934, 770, 11.17120658477835], [1008, 797, 11.17120658477835]]","[967, 782, 11.17120658477835]","(-70.54202098841016, -63.89208629959137)",[ 85.25079901  37.01027303 101.86768332]
9,40,3,hake,318.2627175,58.82176468,12354.5,"[[192, 693, 0.0], [136, 711, 0.0]]","[164, 702, 0.0]","(73.83096831239038, 71.77884040695511)",[ 84.29775401  17.39222816 106.965918  ]
9,40,4,haddock,325.7698609,0.0,9485.5,"[[923, 643, 11.125810698414272], [923, 643, 11.125810698414272]]","[924, 643, 11.125810698414272]","(-79.91940201245768, 109.19546760005288)",[ 73.75210891  27.84757371 125.9787856 ]
9,40,5,haddock,208.2416442,68.15423685,9291.0,"[[580, 558, 11.163834537706856], [514, 541, 11.163834537706856]]","[546, 549, 11.163834537706856]","(111.60552724263849, 114.81419699053517)",[ 26.24083959  29.00995205 129.94743509]
9,40,6,haddock,368.0542757,76.00657866,16823.0,"[[317, 660, 0.0], [393, 659, 0.0]]","[359, 659, 0.0]","(-90.26773533870221, 88.51213247117224)",[ 43.06534239  38.55394668 133.58552013]
9,40,7,haddock,348.58773,90.52071586,19614.0,"[[738, 535, 11.151735510373673], [803, 598, 11.151735510373673]]","[774, 570, 11.151735510373673]","(-41.01880134357837, -46.04925594088007)",[ 32.64159384  45.41212774 115.83291223]
9,40,8,haddock,378.9484769,69.26037828,15508.5,"[[536, 214, 11.091251204375258], [470, 193, 11.091251204375258]]","[504, 204, 11.091251204375258]","(105.09715515819072, 107.10272896905236)",[ 49.72237561  40.9838846  113.9425255 ]
9,40,9,haddock,415.9451487,65.0,21215.0,"[[52, 245, 0.0], [115, 261, 0.0]]","[80, 252, 0.0]","(-72.73419050498542, -71.00725175353212)",[ 40.72442309  32.32502057 129.23816946]
9,40,10,haddock,368.2805296,102.1420579,23426.0,"[[967, 212, 11.132336481285098], [1064, 180, 11.132336481285098]]","[1009, 198, 11.132336481285098]","(-112.6645574346961, -118.61045966596521)",[ 74.02281791  29.93052074 109.70390839]
9,40,11,whiting,408.1090363,79.22752047,22212.0,"[[621, 221, 0.0], [700, 215, 0.0]]","[649, 219, 0.0]","(-99.46232220802563, -106.2940474565989)",[ 48.42408779  54.55546177 116.48447991]
9,41,1,whiting,360.88141,68.9492567,16437.0,"[[614, 846, 0.0], [591, 911, 0.0]]","[606, 869, 0.0]","(13.679042487827665, 20.239691369618317)",[ 61.83746191  60.06763    117.69679544]
9,41,2,haddock,225.2333548,42.04759208,8161.5,"[[974, 845, 10.910560848031981], [1012, 863, 10.910560848031981]]","[984, 850, 10.910560848031981]","(-67.27589784825896, -59.62087398863165)",[103.22312007  29.14659188 120.81699781]
9,41,3,haddock,211.0661676,69.42621983,9379.5,"[[472, 576, 10.913785719104961], [486, 644, 10.913785719104961]]","[479, 611, 10.913785719104961]","(-12.308015817427927, 170.05942696688695)",[ 41.28651371  26.88239134 134.82316732]
9,41,4,haddock,377.7532719,87.45856162,17119.0,"[[165, 783, 0.0], [233, 728, 0.0]]","[201, 754, 0.0]","(-121.8352824326846, -127.03824910899192)",[ 48.90657604  39.9551586  125.17151439]
9,41,5,haddock,348.0499503,69.85699679,16906.0,"[[864, 656, 11.186869829833592], [800, 628, 11.186869829833592]]","[827, 640, 11.186869829833592]","(115.63023796509863, 123.35402575151677)",[ 42.31218786  41.67417403 126.46456012]
9,41,6,cod,190.9284817,56.8594759,7001.0,"[[835, 394, 0.0], [812, 342, 0.0]]","[823, 367, 0.0]","(158.6293777306568, -25.7307056015312)",[ 65.90263973  40.07288661 111.1378647 ]
9,41,7,haddock,299.4459997,62.12889827,11143.5,"[[264, 414, 0.0], [202, 410, 0.0]]","[238, 412, 0.0]","(87.75425743410493, -79.76519723657678)",[ 61.42840554  30.51854271 135.34320343]
9,41,8,haddock,426.5158037,98.71676656,23549.0,"[[1064, 384, 11.182712302591037], [968, 361, 11.182712302591037]]","[1014, 372, 11.182712302591037]","(104.38139459109061, 106.14433878028349)",[ 71.76794884  24.58188806 111.70994413]
9,41,9,haddock,245.0510173,62.22539674,10453.0,"[[729, 218, 10.999198393885454], [685, 174, 10.999198393885454]]","[703, 192, 10.999198393885454]","(141.96825674137855, 139.44738485009051)",[ 57.73916918  40.66136551 114.49184261]
9,41,10,whiting,380.7374551,57.80138407,14447.0,"[[929, 210, 11.136543930079618], [900, 160, 11.136543930079618]]","[914, 184, 11.136543930079618]","(149.54821487362648, 142.33860633623624)",[ 82.01547829  29.06014688 132.09584457]
9,41,11,haddock,406.8401303,71.16881339,18242.5,"[[379, 167, 0.0], [311, 188, 0.0]]","[344, 178, 0.0]","(73.72032679786949, 68.57771338080626)",[ 69.18871362  36.19528216 126.60799732]
9,42,1,haddock,303.4059679,68.02940541,12092.0,"[[537, 914, 11.19475917541529], [565, 852, 11.19475917541529]]","[551, 883, 11.19475917541529]","(-151.74197038529311, -149.53445508054014)",[ 97.26481791  28.18336118 117.42505847]
9,42,2,hake,238.5894904,57.87054518,8428.0,"[[773, 806, 11.135595785341804], [783, 749, 11.135595785341804]]","[777, 782, 11.135595785341804]","(-168.17851165939277, 6.991925346667795)",[ 95.7108545   24.48249423 107.71316397]
9,42,3,haddock,258.6180067,70.29224708,12117.0,"[[236, 790, 8.86283780579532], [191, 844, 8.86283780579532]]","[213, 818, 8.86283780579532]","(41.30861401354873, 43.76802259736028)",[ 46.8425538   22.52702223 132.11923869]
9,42,4,haddock,388.1934229,75.80237463,16737.0,"[[393, 592, 11.226534073740533], [404, 667, 11.226534073740533]]","[400, 640, 11.226534073740533]","(-4.301758274059086, 164.9315118405078)",[ 41.3590949   29.43989255 136.19538152]
9,42,5,haddock,370.491693,72.12489168,17208.0,"[[655, 507, 9.603207067089711], [634, 438, 9.603207067089711]]","[645, 473, 9.603207067089711]","(163.5959654139311, 157.16634582208246)",[ 49.9897536   36.5609173  120.85664796]
9,42,6,whiting,388.6376196,73.97972695,16802.0,"[[842, 555, 11.115489475068511], [914, 572, 11.115489475068511]]","[871, 562, 11.115489475068511]","(-81.11934084947976, -75.51312486161444)",[ 38.03043333  62.66867326 105.11867565]
9,42,7,cod,307.5653653,53.16013544,10360.0,"[[228, 439, 8.815193627572453], [177, 424, 8.815193627572453]]","[202, 431, 8.815193627572453]","(106.69924423399362, 112.29715787678718)",[ 39.19671289  47.50873138 102.43066256]
9,42,8,haddock,245.7642551,70.09279564,9996.0,"[[778, 236, 10.749884640510238], [830, 283, 10.749884640510238]]","[801, 257, 10.749884640510238]","(-52.01185827447511, -49.91656600601003)",[ 50.58179714  29.47590312 135.40051252]
9,42,9,haddock,365.8807617,72.83543094,16451.5,"[[297, 301, 11.163788932745593], [369, 312, 11.163788932745593]]","[335, 307, 11.163788932745593]","(-81.12786700708247, -73.32886949265742)",[ 43.14229808  41.33780846 131.37047505]
9,42,10,haddock,365.7010256,68.26419266,14677.0,"[[526, 230, 11.116684821548969], [468, 194, 11.116684821548969]]","[497, 212, 11.116684821548969]","(119.08061216788235, 124.7467868421408)",[ 50.22752187  43.30827988 112.48530612]
9,42,11,whiting,352.3145684,71.19691005,14203.5,"[[188, 241, 0.0], [126, 206, 0.0]]","[149, 219, 0.0]","(121.79891282429445, -61.83166875824151)",[ 70.85453068  36.49898415 131.04138852]
9,42,12,haddock,365.8385665,84.05950273,19120.5,"[[766, 176, 0.0], [695, 131, 0.0]]","[726, 151, 0.0]","(127.03038960567865, 122.03414614718994)",[ 54.10342806  38.26193054 128.52512404]
9,43,1,haddock,343.3445433,98.49365462,17829.0,"[[294, 811, 0.0], [268, 906, 0.0]]","[278, 869, 0.0]","(17.406913033098, 26.023263264165614)",[ 57.81568985  32.99635789 137.66952605]
9,43,2,whiting,366.7862594,66.12866247,18487.0,"[[535, 791, 11.06382622850173], [512, 853, 11.06382622850173]]","[527, 813, 11.06382622850173]","(11.592175410291071, 18.720948674717086)",[ 59.99357563  57.70146907 119.81396289]
9,43,3,haddock,227.3965251,46.64761516,7593.0,"[[951, 806, 11.189141594397542], [991, 830, 11.189141594397542]]","[966, 815, 11.189141594397542]","(-63.63458487744639, -60.71857293894097)",[ 95.2547218   31.02286881 119.97335375]
9,43,4,haddock,385.9793805,79.39773297,18669.5,"[[352, 612, 0.0], [300, 552, 0.0]]","[325, 581, 0.0]","(136.82408983237613, 145.22216863363613)",[ 54.35704666  38.95916306 123.82044252]
9,43,5,haddock,393.4686141,78.10889834,19661.0,"[[922, 625, 11.078930659033935], [848, 600, 11.078930659033935]]","[881, 611, 11.078930659033935]","(112.03077487245679, 113.68606411286666)",[ 47.78261765  29.04236486 114.94116678]
9,43,6,cod,293.0266251,52.0,8110.5,"[[619, 564, 9.617209690332642], [671, 564, 9.617209690332642]]","[643, 564, 9.617209690332642]","(-91.01697803071919, 90.0)",[ 33.04612979  46.52384676 100.89220094]
9,43,7,haddock,369.2442584,61.32699243,14758.0,"[[109, 482, 0.0], [165, 507, 0.0]]","[134, 493, 0.0]","(-69.3453956238801, -66.46765143909899)",[ 46.12041472  39.05080943 124.29933911]
9,43,8,whiting,340.746249,68.11754546,14639.0,"[[746, 266, 10.750844013437039], [750, 334, 10.750844013437039]]","[748, 299, 10.750844013437039]","(-2.9108378261677537, 175.4400499125882)",[ 60.92017826  36.22096237 125.58199357]
9,43,11,haddock,380.0189054,89.30845425,17837.5,"[[63, 241, 0.0], [137, 291, 0.0]]","[106, 270, 0.0]","(-48.66039854787543, -54.174727291750536)",[ 98.09735479  13.12571584 140.19070994]
9,43,12,haddock,318.1107758,74.73285757,15380.5,"[[803, 154, 0.0], [787, 81, 0.0]]","[795, 119, 0.0]","(164.31000707091613, 158.32955206732362)",[ 42.71964238  30.0035584  133.2253803 ]
9,43,13,hake,262.1658749,47.0,8786.5,"[[469, 12, 0.0], [469, 59, 0.0]]","[469, 39, 0.0]","(7.414630290974722, 169.47221388003643)",[107.78360464  17.93079247  90.48835169]
9,44,1,haddock,336.6027244,83.5463943,16659.0,"[[597, 876, 0.0], [613, 794, 0.0]]","[605, 836, 0.0]","(-167.6972736747573, -158.31422260592873)",[ 51.01605743  38.06711061 133.53683763]
9,44,2,whiting,354.9007846,69.11584478,16212.0,"[[904, 772, 11.186617816802734], [963, 808, 11.186617816802734]]","[932, 789, 11.186617816802734]","(-57.55169855072747, -52.48995268463245)",[ 51.0364007   45.68098427 103.2307319 ]
9,44,3,haddock,248.8106566,79.40403012,12695.0,"[[750, 643, 11.16023214029363], [814, 690, 11.16023214029363]]","[785, 669, 11.16023214029363]","(-49.79013072236322, -59.03624346792648)",[ 39.20744477  29.94145064 135.17475418]
9,44,4,haddock,349.3412304,81.0246876,16361.5,"[[535, 541, 11.116874135180957], [553, 620, 11.116874135180957]]","[545, 585, 11.116874135180957]","(-7.380636358840827, 159.573975236911)",[ 32.7993509   42.96749714 120.5478236 ]
9,44,5,haddock,346.7485121,73.59347797,13705.5,"[[212, 464, 0.0], [266, 514, 0.0]]","[240, 490, 0.0]","(-46.42700186751469, -48.678238721993395)",[ 49.0618083   47.6437771  111.53957673]
9,44,6,haddock,339.7605108,66.28725368,15338.0,"[[907, 276, 11.150181940952585], [870, 331, 11.150181940952585]]","[883, 312, 11.150181940952585]","(36.92541679466238, 42.42441744368368)",[ 78.61884947  18.74405023 108.75813987]
9,44,7,hake,277.3988951,66.09841148,12446.0,"[[120, 358, 0.0], [57, 338, 0.0]]","[91, 349, 0.0]","(106.99082329198617, 112.38013505195958)",[ 49.80065671  41.00195954 117.03362991]
9,44,8,haddock,367.4459194,70.45565982,20606.5,"[[692, 273, 0.0], [652, 331, 0.0]]","[672, 302, 0.0]","(41.32176127800662, 36.68972283247581)",[ 34.24291817  28.52681349 122.59910414]
9,44,9,haddock,332.7601357,76.6093989,14411.0,"[[452, 251, 11.133970181162548], [390, 296, 11.133970181162548]]","[420, 274, 11.133970181162548]","(49.299862820192075, 50.817607916892776)",[ 46.40871935  42.27205571 113.56245837]
9,44,10,cod,284.2785572,59.9082632,10094.0,"[[801, 180, 0.0], [786, 122, 0.0]]","[793, 149, 0.0]","(166.82013191061898, 162.39881863221441)",[ 41.41294235  41.30495099 111.2585147 ]
9,44,11,haddock,273.2803451,60.67124525,12880.0,"[[514, 34, 11.186742167257174], [523, 94, 11.186742167257174]]","[519, 67, 11.186742167257174]","(-7.953081971438414, 170.2605540545028)",[ 81.11401017  23.52724751 139.63181188]
9,44,12,whiting,390.9476433,68.54195795,19524.0,"[[220, 188, 0.0], [283, 161, 0.0]]","[242, 179, 0.0]","(-121.3902681041878, -117.20164475304148)",[ 62.21755503  59.45577621 118.2329762 ]
9,5,1,haddock,417.4976691,79.83107165,21787.0,"[[375, 817, 11.155139691298967], [392, 895, 11.155139691298967]]","[386, 868, 11.155139691298967]","(-6.445418036259688, 158.79978334435899)",[85.77249088 38.80617869 96.06834588]
9,5,2,hake,457.8417004,96.38464608,23070.5,"[[762, 792, 11.209037511998403], [799, 881, 11.209037511998403]]","[784, 845, 11.209037511998403]","(-17.482375182121544, -20.323136829662943)",[ 78.88258018  19.76814699 119.4596481 ]
9,5,3,haddock,341.7479976,75.66372975,14851.0,"[[599, 647, 0.0], [609, 722, 0.0]]","[605, 691, 0.0]","(-6.511019443400645, -17.607630448107262)",[ 35.50192774  40.92184402 124.45505618]
9,5,4,saithe,514.9778961,93.86160024,30927.0,"[[358, 720, 0.0], [285, 661, 0.0]]","[323, 692, 0.0]","(130.49339311623166, 123.69006752597979)",[64.33388742 21.05763499 71.1991574 ]
