group,image,species,length,width,area,avg rgb,avg hsv
9,13,hake,564.1493194938631,83.93449827097318,32790.5,"[115.68292609803628, 114.94690451206715, 119.73755059211513]","[91.16207465147654, 21.56597211812322, 121.30226352870635]"
9,14,saithe,530.4205099976745,100.12492197250393,34841.5,"[81.07727594506584, 80.80962763698145, 79.50454481098683]","[69.83876539714002, 27.208296757751665, 83.66107886167352]"
9,14,haddock,386.0870001213006,79.07591289387686,20592.0,"[118.77720059095458, 119.25363389410475, 128.19744555116046]","[69.95172282323786, 28.868131344421673, 129.31144259638756]"
9,14,whiting,444.9969737137377,89.94442728707543,27609.5,"[119.0338505439629, 122.23923666845015, 130.0852505796326]","[62.32766185125735, 35.82792937399679, 131.7573747101837]"
9,14,cod,353.8439552716932,83.57032966310472,18781.5,"[95.78625555265221, 100.51800365821792, 111.33237522863863]","[28.696890514763524, 44.348628168278026, 111.38102952704469]"
9,14,haddock,456.5685019753264,95.2732911156112,27741.5,"[106.61343315356231, 110.85594663638945, 120.87173573658814]","[46.6303221686063, 36.1578555208629, 121.07160090831678]"
9,14,hake,519.8361201315702,85.58621384311844,29980.5,"[105.95269317772022, 101.28859456446907, 103.33826181031374]","[107.12497131429696, 23.84975248336229, 108.25817132741042]"
9,14,horse_mackerel,424.10016256300617,84.05950273467003,22886.0,"[74.03205293460513, 81.4270000859328, 89.1348285640629]","[30.558305405173154, 54.667783793073816, 90.13341067285383]"
9,14,haddock,382.0979452485642,78.29431652425353,21681.5,"[100.69236000906824, 106.15520290183632, 116.83464067104966]","[34.910133756517794, 43.81863523010655, 116.96930401269553]"
9,14,horse_mackerel,420.5070956291107,79.1580697086532,21173.0,"[74.40885899814471, 81.42982374768089, 88.58705936920222]","[33.38552875695733, 47.06233766233766, 89.5221706864564]"
9,14,whiting,435.1298704972805,89.05054744357274,24083.0,"[127.29106063082203, 127.78056054910932, 135.7437081222422]","[77.52042817453832, 33.23177806831182, 138.27496322928585]"
9,14,cod,385.4355900238232,80.2807573457052,19665.0,"[94.11119421590625, 101.56105709299426, 110.46980802792321]","[26.869010221889802, 47.82966841186737, 110.84951383694839]"
9,14,hake,548.9623845302656,83.0,31701.0,"[103.8972602739726, 102.30778528481993, 105.59390689890287]","[96.01515527180314, 21.294334593689953, 107.57862765759623]"
9,15,saithe,532.7264599386812,99.64436762808022,35595.0,"[91.52721682041054, 91.29649020748498, 90.17997728468933]","[72.08615197096873, 23.215186016233137, 94.24006205158038]"
9,15,haddock,368.9510867902595,74.0,18455.5,"[117.46185336806847, 119.55643574884364, 127.38991971928333]","[56.264926365038015, 30.176564410654475, 128.4207028550162]"
9,15,whiting,438.2847726499531,77.78174593052023,24076.5,"[89.49280032633082, 95.05682235366102, 102.95341627574955]","[53.5774831735672, 49.57899245359984, 104.4572710585356]"
9,15,cod,355.0469617558316,83.86894538504703,19214.0,"[96.666956566225, 101.64823246533994, 112.28423799048447]","[30.2837264030286, 43.08103545301069, 112.32327211336778]"
9,15,haddock,461.9853340072148,90.21086409075129,28133.5,"[96.38592683353754, 101.57360406091371, 109.56989322597585]","[35.26889550148783, 39.34251706633993, 109.86171888674951]"
9,15,horse_mackerel,429.8440466885087,79.81227975693966,22491.5,"[73.41595429169574, 78.8849441730635, 86.20969993021633]","[36.28572051639916, 51.705905443126305, 87.8777477320307]"
9,15,haddock,400.2045852896939,79.32212806020776,22606.5,"[117.18601009222203, 122.86588654950408, 135.18975117452584]","[33.23377414303115, 38.318601009222206, 135.19779885157473]"
9,15,horse_mackerel,413.8595431504082,74.10802925459562,20177.0,"[79.32187257187258, 88.53413947163948, 95.96163558663558]","[29.53166278166278, 52.199349261849264, 97.19556138306139]"
9,15,cod,378.8188948868095,86.6083136886985,20447.0,"[104.74100961538461, 110.60461538461539, 121.62096153846154]","[32.72644230769231, 43.37620192307692, 121.77629807692308]"
9,15,hake,546.5130141881303,81.34494452638098,31149.0,"[115.31035463682913, 115.07351918578924, 119.22343384537581]","[83.80678298248941, 21.458119982299767, 120.82325052152476]"
9,15,hake,529.7287017667552,91.02197536858888,32425.0,"[121.52261763902794, 118.03255362397985, 120.57561967173326]","[106.4244713449228, 17.72130699918085, 123.97676041382239]"
9,15,whiting,442.2023462671825,91.67878707749138,25286.5,"[122.48392871040548, 123.02015721067788, 133.692466339793]","[80.08533738034089, 36.95291462370613, 135.61448361740213]"
9,16,saithe,539.1966019175763,98.41239759298622,34750.0,"[84.2784318175371, 82.71702930413322, 80.57116110181272]","[79.43757623897194, 28.890159144421435, 86.33871379535333]"
9,16,haddock,381.3650960016279,73.81734213584231,19199.0,"[106.41380898761388, 110.48602722898966, 119.86226840004095]","[39.28569966219675, 38.180161736104004, 120.38192240761593]"
9,16,whiting,410.8228325173831,83.21658488546619,24639.5,"[109.64987827752724, 112.5154647403919, 118.82883026699126]","[62.043740272179434, 39.18198507403121, 121.53202697848904]"
9,16,cod,359.6396687737738,83.81527307120105,19695.0,"[92.18903016704064, 95.05809025180753, 106.4635751682872]","[50.63849414111194, 46.508302169035154, 106.8890052356021]"
9,16,haddock,449.1379250780557,94.86832980505136,27682.0,"[97.19602677299915, 101.09954428937624, 110.67566220450014]","[47.89187553403589, 39.721624893192825, 110.99483765309029]"
9,16,horse_mackerel,420.1485889765299,81.30190649671138,22354.5,"[63.80972051327122, 69.74635261030058, 76.72881877307084]","[37.299042010898226, 56.00228511161891, 78.17880998417999]"
9,16,haddock,399.40582700563135,90.08884503644168,24741.5,"[125.48790082250567, 127.97711288592204, 137.74351333094927]","[61.943974251996664, 28.49572853339691, 137.96618587833274]"
9,16,horse_mackerel,393.87690296426985,71.11258679024411,17154.0,"[61.01361978573057, 66.58627763847731, 72.18805561887395]","[39.903578755413726, 47.22435605197173, 73.42335308867108]"
9,16,whiting,444.2155869786086,75.8023746329889,22583.0,"[105.43709558344553, 107.22074086941417, 119.65123550614496]","[68.0934555087506, 50.33512832761541, 120.76605723715639]"
9,16,cod,379.92157841270216,78.2368199762746,19377.5,"[95.44332876920737, 101.54891221664384, 113.69613063542776]","[30.07693087884781, 49.20386429332116, 113.7074395253309]"
9,16,hake,553.1377117273958,82.66196223173026,31654.0,"[114.84579017759945, 113.90404653043451, 118.4293801125937]","[92.23647787005069, 20.19112935834033, 119.90525955646791]"
9,16,hake,531.1206913785808,91.19758768739445,32836.0,"[119.34682687121712, 119.28192605021873, 125.06615928567147]","[84.2276922154971, 21.572811170372145, 126.12995145921975]"
9,17,saithe,543.017183640621,100.0,35642.5,"[84.9002430402121, 84.612709898365, 85.73823464427751]","[73.9046343349536, 22.19882346442775, 87.88999668581529]"
9,17,haddock,376.0213561422089,78.31347265956222,18843.0,"[104.87165219200166, 108.47105933745905, 118.61204430807635]","[43.3509802901867, 38.888553746944716, 119.07124655468303]"
9,17,whiting,433.6704737547365,84.17244204607586,25918.0,"[119.18481522275817, 121.19267727600744, 125.26525884006229]","[64.603668958183, 34.40594021801056, 129.28774355273652]"
9,17,cod,352.4472319547825,83.38465086573187,18959.5,"[98.46261319534283, 102.61148771021992, 112.75948253557569]","[43.10509702457956, 41.783182406209576, 112.91218628719275]"
9,17,haddock,455.6217178152158,91.76055797563568,26746.5,"[90.79746975102056, 93.72972674782098, 101.56897502850208]","[50.95726527159722, 38.89930491706815, 102.20701702769298]"
9,17,hake,517.0702032250128,90.0222194794152,31616.0,"[122.69270736108518, 121.14964843506938, 125.67848920415655]","[102.44567855142803, 18.140470412544335, 127.2937278327422]"
9,17,horse_mackerel,422.631166943049,85.492689745966,22641.5,"[64.53650284127879, 72.90877543052964, 80.59263436429099]","[26.051793692794863, 60.33071617576888, 81.41287468008503]"
9,17,haddock,394.8198125247253,75.32595834106593,21755.0,"[124.19902584224056, 127.27429756911559, 139.51080142515673]","[52.81035493618365, 33.77932620754972, 139.55878771478825]"
9,17,horse_mackerel,421.57582141027154,74.88658090739622,20353.5,"[76.20514180976268, 84.48586725834458, 92.77021030291337]","[32.18681265676249, 53.991317769631486, 94.19245610650202]"
9,17,whiting,441.25043632262987,86.02325267042627,24471.5,"[115.72446804231527, 117.50102570290817, 127.52640682192992]","[70.78786050440449, 37.070512046981214, 128.82474558545513]"
9,17,cod,387.7292966079267,81.02468759581859,20250.5,"[98.37564829625322, 104.38592409480879, 115.73079346614318]","[30.843439484271244, 49.80190005331782, 115.79390237991372]"
9,17,hake,551.5808050121043,85.90692637965812,32176.0,"[101.22823464744862, 99.98412068281064, 103.27153632393807]","[92.14007389989922, 21.05744037621767, 105.0196964607445]"
9,18,haddock,374.8291401579257,75.6042326857432,18774.5,"[115.61157630311911, 117.91469541553276, 126.33357755913754]","[58.30222943269835, 30.765700230270046, 127.18322168725142]"
9,18,whiting,435.65741274621695,85.21150157109074,26246.0,"[130.36943653529147, 130.80466057245616, 135.00074928817622]","[73.52330286228083, 28.696800539487487, 138.95065937359507]"
9,18,haddock,459.28954608029335,96.25487000666512,29309.5,"[105.74598103181543, 110.74251698392413, 119.48193986681913]","[38.269422210264345, 35.67817986143808, 119.76437748032555]"
9,18,hake,522.4902559969483,87.13208364316786,31371.0,"[116.60457751998746, 117.13074149553222, 120.99542248001254]","[76.7703401787114, 19.21931337200188, 122.139739771124]"
9,18,horse_mackerel,431.66344189747633,75.0066663703967,22136.5,"[61.5417868714216, 65.83751276019706, 70.96609116328614]","[42.56260263636767, 51.505348186942435, 73.12440637344103]"
9,18,haddock,402.6015694953033,89.02246907382428,25342.0,"[120.37974191542288, 124.35984141791045, 135.02569185323384]","[44.28537002487562, 33.13040267412935, 135.04792444029852]"
9,18,horse_mackerel,413.9211309270541,73.0,19916.0,"[74.73341880763351, 82.47916563933133, 87.6416983085951]","[33.02233837960452, 47.9189802258494, 89.28117757285862]"
9,18,whiting,438.96310895931657,75.02666192761077,21462.0,"[77.91906327033689, 83.50776043093217, 95.77841687208984]","[48.233041175933536, 62.33246599105268, 96.49844791381356]"
9,18,cod,375.12562356589547,82.63776376451628,19061.5,"[112.6081784003708, 116.61554308080548, 125.40783849204306]","[50.74584127311119, 35.093320286347016, 126.09996394911676]"
9,18,hake,542.5453577910844,84.0535543567314,31556.5,"[112.14494788741185, 111.73344567184672, 115.39028271859202]","[84.34949759720402, 19.556793359545654, 116.72271110278975]"
9,18,saithe,529.4962245098358,97.73944955850732,35005.0,"[95.54071322018633, 93.79008697120662, 94.90227701314419]","[87.5770497340201, 22.58200343381463, 98.45095555743195]"
9,18,cod,360.4124970941957,85.56284240252891,19729.5,"[100.96505483549352, 105.27637088733799, 116.37801595214357]","[31.176071784646062, 41.96276171485543, 116.38409770687936]"
9,19,saithe,539.4313927456849,96.6902270139025,34494.5,"[83.63462800719158, 82.73896292914014, 81.84261293912844]","[72.68842213407152, 26.9034844895979, 86.12656602265918]"
9,19,haddock,374.8397084589706,76.89603370785778,19083.5,"[111.46126941672668, 115.03163254809176, 123.7463738298529]","[43.26663923464664, 33.52221993622055, 124.2888591708672]"
9,19,haddock,456.6536447218504,95.524865872714,29003.5,"[106.51555977873554, 110.43971222044999, 121.34930600332575]","[43.078392778362236, 37.89248990396036, 121.4894288526148]"
9,19,hake,525.5881172355623,89.0,32561.0,"[114.22255507141128, 115.35741951101429, 121.6040607601065]","[71.21365892035827, 22.74779109174534, 122.05470830307432]"
9,19,horse_mackerel,425.6879654007882,82.13403679352427,23270.0,"[68.45573257828677, 74.01398808266069, 78.5899505557199]","[38.85623124709462, 47.55965008663314, 80.66394793559566]"
9,19,haddock,394.12554586352167,86.37129152675674,23521.0,"[132.58076376702599, 133.87741288543495, 142.79681624467284]","[64.22724993732766, 25.864961978774964, 143.5998579426757]"
9,19,horse_mackerel,399.5608889791284,76.55063683601855,19886.5,"[79.7238419416901, 88.62345222238666, 95.91144985447191]","[28.348675447683885, 50.806768289674906, 96.90202752700903]"
9,19,whiting,435.91194782555306,88.0056816347672,24333.0,"[126.69869207169384, 127.5432342967867, 137.0806152107218]","[75.56337800742774, 35.63281123849507, 139.1977636040691]"
9,19,cod,383.600052708667,72.17340230306452,18534.5,"[77.9874808515134, 86.9411547197718, 96.39871110876341]","[22.88922930642861, 58.05858116317152, 96.50974591939148]"
9,19,hake,560.142520305157,85.70297544426332,31750.0,"[111.34985765565045, 111.21880802079465, 113.69426909270949]","[71.22428518380988, 18.21200024755539, 115.59462804802574]"
9,19,whiting,416.1426347236876,90.50966799187808,25173.0,"[136.55297521307372, 134.61459066385174, 139.47783251231527]","[80.4625850340136, 27.504847916177965, 144.35507076393776]"
9,19,cod,358.5652881631012,89.10667763978185,19742.5,"[107.85000497166153, 110.50586656060456, 122.28587053793377]","[55.51183255443969, 38.859103112260115, 122.39972158695436]"
9,20,saithe,537.3238322736236,99.31767214348108,35034.0,"[90.75329169480081, 87.88282129191987, 85.54864393427864]","[89.92631667792033, 31.543439117713255, 92.62345262210218]"
9,20,haddock,374.5389268426013,75.92759709091287,18603.0,"[99.35823653643084, 104.01673706441395, 113.03030623020064]","[34.27053854276663, 42.2818373812038, 113.68569165786695]"
9,20,haddock,449.2781974087354,94.64142856064674,28972.5,"[107.49979589059735, 110.88100421826098, 119.90896720642264]","[50.33705266022588, 33.278575316369576, 120.17726901619268]"
9,20,hake,511.0507004063296,85.0235261559999,29401.5,"[112.8842027871537, 110.34181064732815, 114.48868763158774]","[107.06095645490092, 19.651338435317314, 116.60986532099054]"
9,20,horse_mackerel,429.5490538045936,82.21921916437786,22727.5,"[68.84833938764919, 72.5315689327106, 77.40127140633109]","[43.334414461165885, 43.74636741048261, 79.1907974398893]"
9,20,haddock,388.7927692719818,82.29823813423954,23568.5,"[116.04198489211636, 121.20316347397855, 133.26338633612954]","[33.488084804473935, 39.18004256917491, 133.2840866407913]"
9,20,horse_mackerel,406.0370924892498,67.0,17657.0,"[57.40152773165062, 59.25456658917303, 61.541514447027566]","[56.22085685818665, 39.31501162404517, 64.36134174692793]"
9,20,whiting,446.7690287818864,86.82165628459296,24413.5,"[126.8878903888777, 126.98940157163007, 135.4658875680032]","[80.51996776143461, 33.097481362079385, 137.77312109611123]"
9,20,cod,386.5663484583035,87.46427842267951,20689.5,"[110.45131610149396, 114.20123310410244, 123.56025610623666]","[45.1416646905383, 33.958169314678685, 123.89148683898506]"
9,20,whiting,442.7067048007529,83.86298349093002,26258.0,"[119.10768712322611, 121.8701089601977, 129.46280001497735]","[63.05410566518141, 36.03602051896507, 131.71752724004944]"
9,20,cod,367.4904648732305,86.31338250816034,19969.5,"[102.04323262097765, 106.66268730041759, 119.38088921640875]","[32.755588307541146, 46.73382461311717, 119.3915991156964]"
9,20,hake,572.2217716093502,91.0823802938856,34683.5,"[108.63983327189725, 109.58672413304222, 114.65636430657555]","[67.81674086256274, 22.83037967505033, 115.45008081209062]"
9,21,haddock,382.97738749143207,76.10519036176179,18853.0,"[106.70485840478047, 108.50262405819693, 117.18004676539361]","[56.71691348402182, 36.454507664328396, 118.47092751363991]"
9,21,whiting,446.0822250461261,83.48652585896721,26143.5,"[108.94358569333183, 114.19090601376509, 121.73477753958404]","[52.91534093045996, 40.305878370754826, 122.78863439768325]"
9,21,cod,364.9033866467301,89.73850901368932,20349.5,"[109.63406863928175, 114.27566732635034, 126.62118067287734]","[33.82473331080755, 42.12067384273785, 126.67374619877396]"
9,21,haddock,457.0509635316741,98.3107318658548,29780.5,"[107.63401806093083, 110.89950712844431, 121.69802520591446]","[47.98795937944494, 36.241275511891764, 121.85630644040886]"
9,21,hake,520.5496469132407,85.0,31219.0,"[125.01701108870968, 123.03055695564517, 126.32774697580645]","[101.01858618951613, 16.867943548387096, 128.65300529233872]"
9,21,horse_mackerel,426.08025353030246,77.88452991448301,22236.0,"[63.185987036465455, 68.41417170069226, 75.45500242515102]","[38.06737510472243, 56.886370651263285, 77.23012478504343]"
9,21,haddock,400.1262419003449,85.0235261559999,23737.0,"[111.30289357122159, 118.01730347311339, 128.3641180610175]","[27.864428530032704, 40.53102620358488, 128.41412427039782]"
9,21,horse_mackerel,411.94855833385816,78.16009211867653,20420.5,"[83.48656043006623, 91.00494384179706, 98.51118364212346]","[32.437601996736106, 45.67913026783143, 99.55606220600941]"
9,21,whiting,434.0615394681547,85.98837130682264,23799.0,"[126.28663392893988, 126.35955102546114, 135.52164403912022]","[80.0774563611604, 35.370981719143316, 138.17265712045557]"
9,21,cod,374.4328068281808,80.02499609497022,19590.5,"[110.32519145102357, 114.69097552430051, 124.27854246959308]","[44.01236298113019, 36.588067470844386, 124.70323840032033]"
9,21,saithe,542.6849399869463,97.41663102366044,34464.0,"[98.17578214204156, 97.98096026490066, 98.28787965288879]","[76.84297213975793, 24.317738068052066, 101.99617492578214]"
9,21,hake,564.6688459539945,86.64871608973787,32636.5,"[118.24690577287922, 117.67485771072364, 122.52630469479327]","[93.31833649531725, 19.89496190562231, 123.7911283765471]"
9,22,haddock,377.4248168007442,75.69015788066504,18767.0,"[108.09669317706154, 111.10966931770615, 121.66691084135621]","[43.93569485140226, 36.36160527417329, 122.01899330263709]"
9,22,whiting,445.100934084633,87.0976463516667,26643.5,"[123.43333948680082, 126.32674912313088, 132.3540705187373]","[63.06848809304043, 30.96802658297951, 134.20797489385268]"
9,22,cod,357.15922368131726,78.91767862779544,18188.0,"[96.01309973045822, 99.52323450134772, 108.83725067385444]","[47.42733153638814, 41.01207547169811, 109.28501347708895]"
9,22,horse_mackerel,421.239129077603,83.6301381082203,23370.5,"[71.4798621037585, 79.57966871268813, 88.82657865971579]","[26.346170015975783, 58.46380223660977, 89.3260321197343]"
9,22,haddock,389.10302586769,85.14693182963201,22850.0,"[116.58124811576727, 122.53025539428916, 133.65980447047676]","[27.403462681424696, 38.06847840130927, 133.67362935526938]"
9,22,horse_mackerel,414.4154285360144,73.348483283569,19087.5,"[69.72342171393404, 75.19631775988512, 80.91066208523515]","[41.34442791938048, 43.45797220370275, 82.29257910662085]"
9,22,whiting,439.5991385284042,83.16850365372699,24027.0,"[108.39259713701432, 111.09423312883436, 123.22543967280164]","[65.30564417177914, 41.80740286298568, 124.07926380368099]"
9,22,cod,377.9190698971336,83.6301381082203,20030.5,"[92.70316027088036, 100.85857297085091, 110.26435371479046]","[20.095053489056827, 50.87540484836588, 110.3191186573756]"
9,22,hake,568.9895934614838,87.47571091451616,34400.5,"[113.69975994513031, 110.57836076817559, 113.25017146776406]","[107.53980909922268, 18.662037037037038, 116.25588705989941]"
9,22,hake,515.5832337135944,86.55634003352961,29968.0,"[110.15000986258137, 108.57571174962193, 112.54819514760997]","[100.21878492997567, 20.390689723190217, 114.2623775396147]"
9,22,haddock,457.1890269384365,93.74433316206373,28036.0,"[99.72516242317823, 103.81780509218613, 113.02619841966637]","[46.94321334503951, 40.00203687445127, 113.34988586479368]"
9,22,saithe,542.933481301819,101.67103815738284,36713.5,"[91.57014219283391, 90.670241647179, 91.71448539096309]","[77.13076902400344, 24.606644625433432, 95.24554471413596]"
9,24,haddock,426.49709702888686,80.65358020571685,23831.5,"[81.16112004618748, 84.5295888490247, 96.10157119881232]","[41.791785228256835, 50.547940121242114, 96.15159388016001]"
9,24,whiting,414.1646229165773,81.15417426109393,23081.0,"[106.52245661789725, 107.60373426335488, 119.24851139843484]","[67.23558183055461, 54.67488941816944, 122.3192837699898]"
9,24,haddock,375.2473789313987,71.58910531638176,18817.5,"[87.69993732372298, 93.09641700616316, 105.13245586545493]","[23.129635432988614, 48.350412618823775, 105.14034263031442]"
9,24,haddock,376.93103995031856,81.54140052758476,20989.5,"[97.34857142857143, 103.43957845433255, 117.77662763466043]","[24.225011709601873, 53.27948477751757, 117.88210772833723]"
9,24,hake,382.8647410167972,55.94640292279746,15852.0,"[110.7144356631267, 107.56797974808595, 108.77463571252162]","[98.5073474932082, 19.75222277105458, 112.9903062484564]"
9,24,cod,312.76356378243486,60.876925020897694,12664.0,"[89.55424564647866, 93.21197411003236, 104.34080752041918]","[43.09161658190784, 46.91123439667129, 104.35444598551395]"
9,24,haddock,414.16846727389577,86.31338250816034,24442.5,"[107.24875241468126, 111.60322762395364, 123.47577269800387]","[42.18351577591758, 41.22963618802318, 123.57714906632324]"
9,24,haddock,355.9378041124237,76.02631123499285,17940.5,"[111.2082671776622, 113.47144812482891, 124.88163153572407]","[62.39332055844511, 37.776621954557896, 125.18138516287982]"
9,24,haddock,400.2301887654472,90.75791976461338,22737.0,"[101.77545285547534, 107.40577579871169, 118.99295317971553]","[35.44118282823916, 45.33076823310709, 119.02714971250703]"
9,24,haddock,393.5591873490982,71.17583859709698,18789.0,"[110.65957890348135, 111.24358974358974, 121.49046278924328]","[75.71602042943506, 35.00536793829477, 121.98519908276006]"
9,24,haddock,376.54205643237856,70.9365914038728,19011.5,"[112.93740324078853, 115.6790690473733, 126.1338631437713]","[51.034420476829396, 34.210754463824955, 126.60336464031376]"
9,24,whiting,399.4126851458573,75.02666192761077,21109.5,"[109.11855574167132, 111.52121719709659, 119.0072585147962]","[63.43541782989019, 39.93067187790806, 120.72394379303927]"
9,25,whiting,413.6582772537138,74.67261881037788,21721.0,"[138.45744873068932, 136.04801698437078, 142.62634384316559]","[91.34203631764387, 24.762625350076792, 145.8074803505285]"
9,25,whiting,416.5853048870998,82.13403679352427,23542.0,"[129.78571727223314, 131.36400886398795, 142.87536062215162]","[67.59150395116444, 39.278044905297484, 144.42534598820922]"
9,25,haddock,347.69191587135424,74.79304780526061,17684.5,"[87.18979115752055, 92.27193956898466, 105.04037991557432]","[20.146634081315263, 50.32326149744501, 105.07159520106643]"
9,25,haddock,380.85924532293393,81.27115109311545,21120.0,"[110.4934103292507, 116.66530061006846, 128.4026917524333]","[29.406836492339217, 42.998975457551346, 128.61607600242164]"
9,25,hake,390.499001982388,62.36184731067546,17971.0,"[90.98137356353139, 90.42862589183596, 93.79238603561897]","[87.85643483470399, 21.299656881433474, 95.24214367409182]"
9,25,cod,308.7966925848693,59.481089431852205,12019.5,"[80.02150974025975, 85.30527597402597, 95.05]","[28.953733766233768, 50.67394480519481, 95.06785714285714]"
9,25,haddock,408.15803163393593,86.83893136145792,24181.0,"[96.02901912901913, 100.26601546601546, 109.08579568579569]","[42.39059829059829, 39.66088726088726, 109.2965404965405]"
9,25,haddock,372.50509266640665,72.91776189653656,18551.0,"[108.0686082773931, 112.48258364607008, 125.5471747978223]","[42.883556213330515, 43.291083038215554, 125.5852317775781]"
9,25,haddock,386.9741525413826,91.92388155425118,22114.0,"[103.76825199092406, 108.67117497886728, 120.62846465275615]","[37.60484050362593, 45.866040841749346, 120.7312808648841]"
9,25,haddock,388.5431408380885,65.92419889539804,17543.0,"[90.06650685695172, 92.25905898093433, 102.12771769428029]","[59.02179730181737, 43.389842791838554, 102.57174712899989]"
9,25,haddock,382.15255819794,74.46475676452586,19595.0,"[113.70668936511116, 116.58847386340877, 129.69111756459043]","[48.567144001602244, 36.98047266172642, 129.7319246945724]"
9,25,haddock,422.5144970998308,80.61017305526642,23439.5,"[83.53301154249738, 87.10912906610703, 97.89909758656873]","[40.733599160545644, 45.16986358866737, 97.94149003147953]"
9,26,haddock,418.6091788369837,83.57032966310472,23193.5,"[91.28441261230716, 92.71872351245973, 100.86870656043398]","[61.862561451093406, 36.33255636548567, 101.60378877775894]"
9,26,whiting,411.5508596745631,70.45565981523414,20630.0,"[125.74900284900285, 124.26058879392212, 132.62962962962962]","[78.18138651471985, 32.02013295346629, 135.77027540360874]"
9,26,haddock,373.6595474991105,73.97972695272672,18798.5,"[88.54791449426486, 93.19410844629823, 107.36668404588113]","[30.642075078206464, 50.659071949947865, 107.37831074035454]"
9,26,haddock,380.92778476752505,82.37718130647589,20894.0,"[99.08219821512448, 104.04847346171911, 118.74673555659935]","[31.68971348050728, 52.01404415218413, 118.85523720056365]"
9,26,hake,390.6416953570507,60.4648658313239,16993.5,"[116.1585014409222, 114.75025936599424, 116.52691642651297]","[80.83037463976945, 17.818097982708935, 119.41175792507205]"
9,26,cod,303.41633420507503,57.8013840664737,12135.5,"[85.70426509715391, 89.23558816415384, 98.65572845279368]","[48.71265016528259, 42.50495847778763, 98.74248165766348]"
9,26,haddock,413.6832437912346,85.47514258543241,24838.0,"[99.21521592843288, 103.11297153940545, 114.68048133634169]","[45.019593872461705, 42.082254680758425, 114.75580889047224]"
9,26,haddock,371.5524627535871,75.0066663703967,18997.0,"[113.10174839644114, 116.25082764328575, 127.07153941651148]","[55.086902545003106, 37.423805090006205, 127.26163873370577]"
9,26,haddock,406.723821971838,91.21403400793103,23198.5,"[114.87484615711072, 119.74948011713279, 129.33853923524168]","[37.61337690446887, 36.284768492976276, 129.65556168569367]"
9,26,haddock,387.3692154432364,76.55063683601855,19988.0,"[116.58240840781849, 118.97102445732246, 129.19634613495728]","[52.26716432570474, 31.28396031823986, 129.3377369610058]"
9,26,haddock,373.6122952736264,72.24956747275377,19361.0,"[111.65443005839046, 113.86661589235847, 125.9004315816197]","[58.68895658796649, 35.43909621731404, 126.02234069560802]"
9,26,whiting,415.2522934756741,74.24957912338628,21873.5,"[117.80745034600521, 119.78219645906354, 125.82713220095263]","[64.33468140559, 32.03882448099218, 127.64347982385189]"
9,27,whiting,402.9008286010413,73.7563556583431,20699.0,"[140.7083748044931, 137.3683586899853, 143.91440352623346]","[100.66301720460686, 22.060050239347838, 146.90909521778283]"
9,27,haddock,421.4431192726362,75.6042326857432,22068.0,"[73.70396436525613, 74.96944320712694, 83.51674832962138]","[67.60556792873051, 42.45265033407573, 83.85977728285079]"
9,27,whiting,428.23001917228703,77.47257579298626,23006.0,"[122.66984154102421, 124.37376671080169, 136.92811685815573]","[67.84196813735959, 44.40836287532567, 138.5288087814462]"
9,27,haddock,349.3228876180208,71.386273190299,17143.5,"[106.13101833342853, 109.80895539436861, 121.73984807813125]","[45.83060140499172, 38.1791650008567, 121.7900508310012]"
9,27,haddock,380.369474012621,80.45495634204272,20653.0,"[108.88841814633217, 114.40224687009092, 125.8524777455134]","[33.78583329366402, 42.152949016994334, 126.13071833198458]"
9,27,cod,310.5687338243433,59.77457653551382,12504.0,"[89.75848879868863, 92.73265162750761, 103.84591366794162]","[52.511435485129965, 42.2699242838186, 103.88002497853407]"
9,27,haddock,403.8040331505247,84.87638069569178,23903.5,"[97.78965133989215, 100.97694809204297, 110.55065245132343]","[48.43510476268884, 37.84221792285844, 110.86753385748982]"
9,27,haddock,352.79857091321685,72.94518489934754,17715.0,"[112.11414158212762, 114.05416043017905, 126.04578967792006]","[62.728255446532515, 38.58866899495538, 126.39664061200732]"
9,27,haddock,408.3407167998211,92.72000862812727,23742.0,"[108.0482521537442, 112.5095675944334, 125.68667163684559]","[45.6011845593108, 45.59468190854871, 125.7306577203446]"
9,27,haddock,382.91936009980026,72.02777242147643,18775.5,"[122.6768925757813, 122.09662440653206, 130.62628476026504]","[86.61183283768978, 27.63572807429436, 131.78259508530286]"
9,27,haddock,385.6156251637557,76.15773105863909,20130.0,"[113.6118340888044, 114.82858117658527, 126.77482088024566]","[70.92284447043914, 33.52181118097187, 127.01121021591851]"
9,27,hake,393.4086341162215,60.81118318204309,17838.5,"[121.26466545714443, 120.58562867667271, 122.08213755566551]","[75.66254329539832, 15.098411127604596, 124.62070482159547]"
9,28,whiting,417.0495774218258,73.87827826905551,21916.5,"[138.93577199281867, 138.28649012567325, 142.0443447037702]","[82.1298473967684, 22.18859964093357, 145.38451526032316]"
9,28,haddock,419.8354285230436,64.03124237432849,21011.5,"[75.0213619402985, 77.05587686567164, 87.84057835820896]","[53.13507462686567, 48.383815298507464, 87.93922574626866]"
9,28,whiting,424.1758607793007,77.33692520394123,23529.0,"[128.72800669316044, 130.598243045388, 138.9423969880778]","[65.03375862790212, 37.71834344279439, 141.66069859861955]"
